league,season,team,player,nation,pos,age,born,90s,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
ITA-Serie A,2023-24,Udinese,Isaac Success,NGA,"FW,MF",27,1996,9.8,29,2.96,18,0,3,3,5,0,2,0.2,1,0,0,1,0,0
ITA-Serie A,2023-24,Udinese,Jaka Bijol,SVN,DF,24,1999,23.2,7,0.3,5,0,0,2,0,0,1,0.04,0,0,0,1,0,0
ITA-Serie A,2023-24,Udinese,Jordan Zemura,ZIM,DF,23,1999,11.5,19,1.65,11,3,1,1,2,1,1,0.09,1,0,0,0,0,0
ITA-Serie A,2023-24,Udinese,João Ferreira,POR,DF,22,2001,20.2,34,1.68,25,4,0,0,1,4,2,0.1,1,1,0,0,0,0
ITA-Serie A,2023-24,Udinese,Keinan Davis,ENG,"FW,MF",25,1998,2.1,11,5.32,8,0,0,3,0,0,1,0.48,0,0,0,1,0,0
ITA-Serie A,2023-24,Udinese,Kingsley Ehizibue,NED,DF,28,1995,10.6,23,2.17,14,0,2,3,4,0,2,0.19,2,0,0,0,0,0
ITA-Serie A,2023-24,Udinese,Lautaro Gianetti,ARG,DF,29,1993,7.0,3,0.43,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Udinese,Lazar Samardzic,SRB,MF,21,2002,26.4,124,4.7,62,38,14,6,2,2,6,0.23,1,1,3,1,0,0
ITA-Serie A,2023-24,Udinese,Lorenzo Lucca,ITA,FW,22,2000,28.8,46,1.6,29,0,1,9,6,1,4,0.14,3,0,0,1,0,0
ITA-Serie A,2023-24,Udinese,Maduka Okoye,NGA,GK,23,1999,21.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Udinese,Marco Silvestri,ITA,GK,32,1991,17.0,2,0.12,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Udinese,Marley Aké,FRA,FW,22,2001,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Udinese,Martín Payero,ARG,MF,24,1998,20.0,51,2.56,33,3,3,6,5,1,6,0.3,4,0,0,1,1,0
ITA-Serie A,2023-24,Udinese,Nehuén Pérez,ARG,DF,23,2000,36.0,39,1.08,34,1,1,3,0,0,5,0.14,5,0,0,0,0,0
ITA-Serie A,2023-24,Udinese,Oier Zarraga,ESP,MF,24,1999,4.5,6,1.34,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Udinese,Roberto Pereyra,ARG,"FW,MF",32,1991,20.6,53,2.56,40,1,5,3,2,2,7,0.34,4,0,1,0,1,1
ITA-Serie A,2023-24,Udinese,Sandi Lovrić,SVN,MF,25,1998,22.1,78,3.53,48,21,3,6,0,0,7,0.32,4,1,1,1,0,0
ITA-Serie A,2023-24,Udinese,Simone Pafundi,ITA,MF,17,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Udinese,Thomas Kristensen,DEN,DF,21,2002,23.3,15,0.64,9,1,0,4,0,1,3,0.13,2,0,0,1,0,0
ITA-Serie A,2023-24,Udinese,Vivaldo Semedo,POR,FW,18,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ITA-Serie A,2023-24,Udinese,Walace,BRA,MF,28,1995,36.0,57,1.58,46,1,0,5,3,2,3,0.08,3,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Alexandre Penetra,POR,DF,21,2001,19.5,15,0.77,12,1,0,2,0,0,4,0.21,2,1,0,1,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Bruno Martins Indi,NED,DF,31,1992,8.4,23,2.73,21,0,1,1,0,0,3,0.36,3,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Dani de Wit,NED,MF,25,1998,27.9,43,1.54,40,0,0,1,2,0,2,0.07,2,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Dave Kwakman,NED,MF,18,2004,0.8,4,4.74,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,David Møller Wolfe,NOR,DF,21,2002,26.4,40,1.52,35,0,0,3,0,2,2,0.08,2,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Denso Kasius,NED,DF,20,2002,5.0,15,2.99,10,1,3,1,0,0,4,0.8,4,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Djordje Mihailovic,USA,MF,24,1998,3.1,13,4.24,13,0,0,0,0,0,1,0.33,1,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Ernest Poku,NED,FW,19,2004,7.4,19,2.58,12,0,3,3,1,0,5,0.68,4,0,0,0,1,0
NED-Eredivisie,2023-24,AZ Alkmaar,Finn Stam,NED,DF,20,2003,0.4,1,2.57,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Hobie Verhulst,NED,GK,30,1993,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Ibrahim Sadiq,GHA,"FW,MF",23,2000,7.3,19,2.59,14,0,2,3,0,0,6,0.82,5,0,0,1,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Jayden Addai,NED,FW,17,2005,3.3,7,2.12,6,0,0,0,1,0,1,0.3,1,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Jens Odgaard,DEN,"FW,MF",24,1999,4.9,14,2.83,7,5,0,1,1,0,2,0.4,2,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Jordy Clasie,NED,MF,32,1991,27.4,70,2.55,64,1,1,1,2,1,11,0.4,11,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Kees Smit,NED,MF,17,2006,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Kenzo Goudmijn,NED,MF,21,2001,2.7,8,2.94,6,1,1,0,0,0,1,0.37,1,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Kristijan Belic,SRB,MF,22,2001,10.2,22,2.15,15,0,2,4,1,0,4,0.39,1,0,1,1,1,0
NED-Eredivisie,2023-24,AZ Alkmaar,Lequincio Zeefuik,NED,"MF,FW",18,2004,0.7,5,7.63,4,0,0,0,1,0,1,1.53,1,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Mathew Ryan,AUS,GK,31,1992,29.0,4,0.14,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Maxim Dekker,NED,DF,19,2004,0.9,1,1.11,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Mayckel Lahdo,SWE,FW,20,2002,8.5,22,2.58,16,0,5,1,0,0,7,0.82,6,0,1,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Mees de Wit,NED,DF,25,1998,4.6,10,2.18,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Mexx Meerdink,NED,"FW,MF",20,2003,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Myron van Brederode,NED,FW,20,2003,14.6,49,3.36,42,1,3,1,1,1,9,0.62,9,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Pantelis Hatzidiakos,GRE,DF,26,1997,2.0,2,1.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Riechedly Bazoer,CUW,DF,26,1996,27.0,38,1.41,26,10,0,0,1,1,1,0.04,0,1,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Rome-Jayden Owusu-Oduro,NED,GK,19,2004,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Ruben van Bommel,NED,FW,18,2004,17.2,54,3.14,42,1,6,1,3,1,5,0.29,4,0,0,1,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Sven Mijnans,NED,"MF,FW",23,2000,26.3,90,3.42,70,8,5,5,2,0,14,0.53,9,2,1,2,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Tiago Dantas,POR,MF,22,2000,7.7,19,2.47,14,0,0,5,0,0,4,0.52,1,0,0,3,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Vangelis Pavlidis,GRE,FW,24,1998,33.3,102,3.07,71,0,12,13,3,3,13,0.39,9,0,1,0,1,2
NED-Eredivisie,2023-24,AZ Alkmaar,Wouter Goes,NED,DF,19,2004,12.6,14,1.11,13,0,1,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,AZ Alkmaar,Yukinari Sugawara,JPN,DF,23,2000,28.4,97,3.41,66,24,1,5,0,1,12,0.42,9,3,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Ahmetcan Kaplan,TUR,DF,20,2003,10.5,12,1.14,10,0,0,1,0,1,2,0.19,2,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Amourrichio Van Axel Dongen,NED,FW,18,2004,0.6,1,1.64,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Anass Salah-Eddine,NED,DF,21,2002,2.1,12,5.6,12,0,0,0,0,0,3,1.4,3,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Anton Gaaei,DEN,DF,20,2002,12.9,46,3.56,42,1,1,0,1,1,5,0.39,5,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Ar'jany Martha,CUW,"DF,FW",19,2003,7.8,24,3.1,19,1,3,0,1,0,2,0.26,2,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Benjamin Tahirovic,BIH,MF,20,2003,18.5,37,2.0,35,0,0,1,0,1,9,0.49,9,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Borna Sosa,CRO,DF,25,1998,9.4,24,2.54,22,2,0,0,0,0,5,0.53,5,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Branco van den Boomen,NED,MF,28,1995,11.9,56,4.7,37,14,0,3,1,1,3,0.25,3,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Brian Brobbey,NED,FW,21,2002,26.7,92,3.44,67,0,8,5,11,1,15,0.56,8,0,3,1,3,0
NED-Eredivisie,2023-24,Ajax,Carlos Forbs,POR,FW,19,2004,9.2,35,3.8,25,1,4,2,2,1,5,0.54,2,0,1,0,1,1
NED-Eredivisie,2023-24,Ajax,Chuba Akpom,ENG,"FW,MF",27,1995,11.7,29,2.49,22,0,1,5,1,0,4,0.34,3,0,0,1,0,0
NED-Eredivisie,2023-24,Ajax,Davy Klaassen,NED,MF,30,1993,0.7,4,5.9,2,0,0,1,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Devyne Rensch,NED,DF,20,2003,24.6,51,2.08,43,2,4,1,1,0,12,0.49,8,1,1,1,1,0
NED-Eredivisie,2023-24,Ajax,Diant Ramaj,GER,GK,21,2001,20.3,5,0.25,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Gastón Ávila,ARG,DF,21,2001,3.9,6,1.53,3,1,0,0,1,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Georges Mikautadze,GEO,"MF,FW",22,2000,2.6,2,0.76,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Gerónimo Rulli,ARG,GK,31,1992,6.3,1,0.16,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Jakov Medić,CRO,DF,24,1998,3.7,1,0.27,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Jay Gorter,NED,GK,23,2000,7.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Jaydon Amauri Banel,NED,"FW,MF",18,2004,1.0,5,4.89,3,0,0,2,0,0,1,0.98,0,0,0,1,0,0
NED-Eredivisie,2023-24,Ajax,Jordan Henderson,ENG,MF,33,1990,8.3,36,4.32,27,9,0,0,0,0,5,0.6,5,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Jorrel Hato,NED,DF,17,2006,32.9,53,1.61,45,2,2,2,0,2,6,0.18,6,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Josip Šutalo,CRO,DF,23,2000,22.0,20,0.91,18,0,1,1,0,0,2,0.09,1,0,0,1,0,0
NED-Eredivisie,2023-24,Ajax,Julian Rijkhoff,NED,"FW,MF",18,2005,0.8,2,2.61,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Kenneth Taylor,NED,"MF,DF",21,2002,30.6,94,3.07,79,6,3,4,1,1,10,0.33,8,1,1,0,0,0
NED-Eredivisie,2023-24,Ajax,Kian Fitz-Jim,NED,"MF,FW",20,2003,0.5,4,8.57,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Kristian Nökkvi Hlynsson,ISL,"MF,FW",19,2004,19.6,49,2.5,38,3,2,4,2,0,4,0.2,4,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Mika Godts,BEL,"FW,MF",18,2005,6.4,14,2.2,13,0,1,0,0,0,3,0.47,3,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Mohammed Kudus,GHA,"FW,MF",22,2000,2.0,11,5.5,7,0,3,1,0,0,2,1.0,1,0,0,1,0,0
NED-Eredivisie,2023-24,Ajax,Owen Wijndal,NED,DF,23,1999,0.5,5,9.57,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Silvano Vos,NED,MF,18,2005,3.9,6,1.54,4,0,0,1,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Sivert Mannsverk,NOR,"MF,DF",21,2002,9.8,18,1.83,18,0,0,0,0,0,2,0.2,2,0,0,0,0,0
NED-Eredivisie,2023-24,Ajax,Steven Berghuis,NED,"FW,MF",31,1991,16.0,90,5.62,68,13,6,3,0,0,14,0.87,10,3,0,1,0,0
NED-Eredivisie,2023-24,Ajax,Steven Bergwijn,NED,"FW,MF",25,1997,21.6,99,4.58,72,4,16,4,3,0,14,0.65,9,0,3,1,1,0
NED-Eredivisie,2023-24,Ajax,Tristan Gooijer,NED,"DF,MF",18,2004,6.3,7,1.11,6,0,1,0,0,0,2,0.32,1,0,1,0,0,0
NED-Eredivisie,2023-24,Almere City,Adi Nalic,BIH,"FW,MF",25,1997,2.4,8,3.38,6,0,1,0,1,0,1,0.42,1,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Anthony Limbombe,BEL,FW,29,1994,2.0,5,2.47,1,1,2,0,1,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Christopher Mamengi,NED,"DF,FW",22,2001,0.8,2,2.57,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Damian van Bruggen,NED,DF,27,1996,27.8,18,0.65,10,4,1,2,0,1,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Danny Post,NED,"MF,DF",34,1989,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Faiz Mattoir,COM,"FW,MF",23,2000,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Hamdi Akujobi,NED,"DF,FW",23,2000,17.3,35,2.03,30,1,2,1,1,0,5,0.29,5,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Jason Van Duiven,NED,"FW,MF",18,2005,3.2,4,1.24,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Jeffry Puriel,BOE,FW,20,2002,0.3,1,3.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Jochem van de Kamp,NED,"DF,MF",19,2003,21.1,53,2.51,42,1,5,1,3,1,5,0.24,2,0,2,0,1,0
NED-Eredivisie,2023-24,Almere City,Joey Jacobs,NED,DF,23,2000,21.8,23,1.06,19,1,0,2,0,1,1,0.05,0,0,0,1,0,0
NED-Eredivisie,2023-24,Almere City,José Pascual Alba Seva,ESP,FW,23,2000,1.5,3,2.01,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Kornelius Hansen,NOR,FW,22,2001,15.4,48,3.12,28,1,6,8,5,0,5,0.32,4,0,0,0,1,0
NED-Eredivisie,2023-24,Almere City,Lance Duijvestijn,NED,"MF,FW",24,1999,5.0,18,3.6,15,1,2,0,0,0,5,1.0,3,1,1,0,0,0
NED-Eredivisie,2023-24,Almere City,Loïc Mbe Soh,FRA,DF,22,2001,14.0,10,0.71,7,0,0,2,1,0,1,0.07,1,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Manu Royo,ESP,DF,29,1994,7.4,14,1.89,10,4,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Marcelencio Esajas,NED,"MF,FW",21,2002,0.4,1,2.65,1,0,0,0,0,0,1,2.65,1,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Milan Corryn,BEL,"MF,FW",24,1999,1.8,4,2.25,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Nordin Bakker,NED,GK,25,1997,28.8,6,0.21,3,3,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Peer Koopmeiners,NED,MF,23,2000,30.8,96,3.12,43,44,1,2,2,4,12,0.39,5,6,0,0,1,0
NED-Eredivisie,2023-24,Almere City,Rajiv van La Parra,NED,"FW,MF",32,1991,20.0,56,2.8,31,1,6,8,10,0,5,0.25,0,1,0,1,3,0
NED-Eredivisie,2023-24,Almere City,Samuel Şahin-Radlinger,AUT,GK,30,1992,5.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Sherel Floranus,CUW,DF,24,1998,28.0,31,1.11,27,4,0,0,0,0,1,0.04,1,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Stije Resink,NED,MF,20,2003,28.6,56,1.96,45,2,3,2,2,2,5,0.17,4,0,0,0,1,0
NED-Eredivisie,2023-24,Almere City,Thomas Robinet,FRA,"FW,MF",26,1996,31.7,48,1.51,38,0,1,7,2,0,4,0.13,4,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Théo Barbet,FRA,DF,22,2001,20.2,16,0.79,11,2,0,0,2,1,1,0.05,1,0,0,0,0,0
NED-Eredivisie,2023-24,Almere City,Yann Kitala,,FW,25,1998,5.3,9,1.68,4,0,3,1,1,0,2,0.37,0,0,1,1,0,0
NED-Eredivisie,2023-24,Almere City,Yoann Cathline,FRA,"DF,FW",21,2002,19.1,50,2.62,30,3,9,4,2,2,5,0.26,4,0,0,1,0,0
NED-Eredivisie,2023-24,Almere City,Álvaro Peña,ESP,MF,31,1991,12.5,31,2.47,22,3,2,0,3,1,1,0.08,0,0,0,0,1,0
NED-Eredivisie,2023-24,Excelsior,Arthur Zagre,FRA,DF,21,2001,25.7,40,1.56,28,1,7,1,2,1,7,0.27,6,0,1,0,0,0
NED-Eredivisie,2023-24,Excelsior,Casper Widell,SWE,DF,20,2003,25.8,17,0.66,15,0,0,2,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Cisse Sandra,BEL,MF,19,2003,18.6,34,1.83,25,1,3,3,0,2,2,0.11,2,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Couhaib Driouech,MAR,"FW,MF",21,2002,21.3,73,3.42,51,0,15,3,3,1,15,0.7,9,0,6,0,0,0
NED-Eredivisie,2023-24,Excelsior,Derensili Fernandes,NED,"FW,MF",22,2001,14.3,52,3.63,38,1,6,4,3,0,1,0.07,1,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Ian Smeulers,NED,DF,23,2000,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Jeremy Udenhout,NED,DF,20,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Julian Baas,NED,MF,21,2002,32.0,80,2.5,35,39,0,2,4,0,11,0.34,3,6,0,0,2,0
NED-Eredivisie,2023-24,Excelsior,Kenzo Goudmijn,NED,"MF,FW",21,2001,17.4,50,2.87,37,4,5,2,2,0,6,0.34,4,1,0,1,0,0
NED-Eredivisie,2023-24,Excelsior,Kian Fitz-Jim,NED,MF,20,2003,4.4,12,2.71,8,2,1,0,0,1,1,0.23,1,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Kik Pierie,NED,DF,23,2000,3.3,2,0.61,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Lance Duijvestijn,NED,"MF,FW",24,1999,12.2,41,3.37,34,0,2,2,1,2,6,0.49,5,0,0,0,0,1
NED-Eredivisie,2023-24,Excelsior,Lazaros Lamprou,GRE,"FW,MF",25,1997,18.0,48,2.67,37,1,3,4,2,1,7,0.39,6,0,0,1,0,0
NED-Eredivisie,2023-24,Excelsior,Lennard Hartjes,NED,MF,20,2003,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Mike van Duinen,NED,"FW,MF",31,1991,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Mimeirhel Benita,NED,DF,19,2003,10.5,12,1.14,8,0,1,2,1,0,3,0.29,1,0,0,1,1,0
NED-Eredivisie,2023-24,Excelsior,Nikolas Agrafiotis,NED,FW,23,2000,8.4,22,2.6,19,0,1,1,0,1,4,0.47,3,0,0,1,0,0
NED-Eredivisie,2023-24,Excelsior,Noah Naujoks,NED,"MF,FW",21,2002,11.7,14,1.2,9,0,0,3,0,2,1,0.09,1,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Oscar Uddenäs,SWE,"FW,MF",20,2002,5.2,9,1.72,6,0,1,2,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Redouan El Yaakoubi,NED,"DF,MF",27,1996,25.1,32,1.27,30,0,0,1,0,1,7,0.28,6,0,0,1,0,0
NED-Eredivisie,2023-24,Excelsior,Richie Omorowa,SWE,FW,19,2004,5.7,7,1.23,5,0,0,1,1,0,2,0.35,1,0,0,1,0,0
NED-Eredivisie,2023-24,Excelsior,Serano Seymor,NED,DF,21,2002,4.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Siebe Horemans,BEL,DF,25,1998,33.6,59,1.76,50,1,2,5,1,0,6,0.18,5,0,0,1,0,0
NED-Eredivisie,2023-24,Excelsior,Siem de Moes,NED,DF,19,2004,3.2,2,0.62,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Stijn van Gassel,NED,GK,26,1996,34.0,7,0.21,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Sven Nieuwpoort,NED,DF,30,1993,16.3,2,0.12,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Excelsior,Troy Parrott,IRL,FW,21,2002,17.6,43,2.41,24,0,7,7,5,0,4,0.22,4,0,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Alireza Jahanbakhsh,IRN,"FW,MF",29,1993,5.1,33,6.47,20,4,2,3,2,2,2,0.39,2,0,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Antoni Milambo,NED,"MF,FW",18,2005,2.6,9,3.49,6,0,1,2,0,0,1,0.39,1,0,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Ayase Ueda,JPN,"FW,MF",24,1998,9.3,34,3.67,21,0,4,6,2,1,2,0.22,0,0,0,2,0,0
NED-Eredivisie,2023-24,Feyenoord,Bart Nieuwkoop,NED,DF,27,1996,9.5,18,1.89,15,1,0,2,0,0,1,0.11,1,0,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Calvin Stengs,NED,"MF,FW",24,1998,23.3,129,5.54,88,27,7,4,2,1,17,0.73,14,1,1,0,1,0
NED-Eredivisie,2023-24,Feyenoord,Dávid Hancko,SVK,DF,25,1997,33.7,94,2.79,76,3,5,8,1,1,10,0.3,7,0,1,1,0,1
NED-Eredivisie,2023-24,Feyenoord,Gernot Trauner,AUT,DF,31,1992,15.1,26,1.72,23,0,0,2,0,1,4,0.26,4,0,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Gjivai Zechiël,NED,"DF,MF",19,2004,0.3,2,6.43,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Igor Paixão,BRA,FW,23,2000,21.4,112,5.23,58,29,6,8,9,2,8,0.37,5,1,0,1,0,1
NED-Eredivisie,2023-24,Feyenoord,Javairô Dilrosun,NED,"FW,MF",25,1998,3.5,19,5.43,15,1,1,0,2,0,2,0.57,2,0,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Justin Bijlow,NED,GK,25,1998,16.2,4,0.25,1,3,0,0,0,0,1,0.06,1,0,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Leo Sauer,SVK,"FW,MF",17,2005,3.2,26,8.15,18,3,2,1,2,0,6,1.88,4,1,0,0,1,0
NED-Eredivisie,2023-24,Feyenoord,Luka Ivanušec,CRO,FW,24,1998,12.9,69,5.36,45,16,4,4,0,0,9,0.7,8,1,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Lutsharel Geertruida,NED,DF,23,2000,33.8,100,2.96,87,0,2,5,4,2,9,0.27,7,0,0,0,1,1
NED-Eredivisie,2023-24,Feyenoord,Marcos López,PER,DF,23,1999,5.2,20,3.87,20,0,0,0,0,0,2,0.39,2,0,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Mats Wieffer,NED,MF,23,1999,28.8,89,3.09,77,0,4,3,3,2,9,0.31,9,0,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Ondřej Lingr,CZE,"MF,FW",24,1998,3.8,17,4.5,8,0,3,5,1,0,1,0.26,0,0,0,1,0,0
NED-Eredivisie,2023-24,Feyenoord,Quilindschy Hartman,NED,DF,21,2001,23.0,88,3.83,71,10,4,1,0,2,10,0.43,10,0,0,0,0,0
NED-Eredivisie,2023-24,Feyenoord,Quinten Timber,NED,MF,22,2001,29.6,143,4.83,106,3,13,9,10,2,18,0.61,15,0,0,2,1,0
NED-Eredivisie,2023-24,Feyenoord,Ramiz Zerrouki,ALG,MF,25,1998,15.4,37,2.41,33,2,0,2,0,0,4,0.26,2,0,0,2,0,0
